,Years In Business,percent,Year Start,Industry,Region,Capital
3,3,86.56071593889831,2009,420000 : การขายส่ง,All,All
4,4,83.5519209998457,2009,420000 : การขายส่ง,All,All
5,5,68.60052461039963,2009,420000 : การขายส่ง,All,All
6,6,61.610862521215864,2009,420000 : การขายส่ง,All,All
7,7,56.349328807282824,2009,420000 : การขายส่ง,All,All
8,8,51.488967751890144,2009,420000 : การขายส่ง,All,All
9,9,48.00185156611634,2009,420000 : การขายส่ง,All,All
0,0,99.33241252302025,2009,440000 : การขายปลีกสินค้าทั่วไป,All,All
1,1,96.38581952117863,2009,440000 : การขายปลีกสินค้าทั่วไป,All,All
2,2,92.19613259668509,2009,440000 : การขายปลีกสินค้าทั่วไป,All,All
3,3,89.50276243093923,2009,440000 : การขายปลีกสินค้าทั่วไป,All,All
4,4,86.46408839779005,2009,440000 : การขายปลีกสินค้าทั่วไป,All,All
5,5,79.4659300184162,2009,440000 : การขายปลีกสินค้าทั่วไป,All,All
6,6,72.99723756906077,2009,440000 : การขายปลีกสินค้าทั่วไป,All,All
7,7,66.73572744014733,2009,440000 : การขายปลีกสินค้าทั่วไป,All,All
8,8,61.48710865561694,2009,440000 : การขายปลีกสินค้าทั่วไป,All,All
9,9,56.721915285451196,2009,440000 : การขายปลีกสินค้าทั่วไป,All,All
0,0,99.73434535104364,2009,530000 : อสังหาริมทรัพย์ การเช่าและให้เช่า,All,All
1,1,97.76091081593928,2009,530000 : อสังหาริมทรัพย์ การเช่าและให้เช่า,All,All
2,2,95.74952561669829,2009,530000 : อสังหาริมทรัพย์ การเช่าและให้เช่า,All,All
3,3,93.47248576850095,2009,530000 : อสังหาริมทรัพย์ การเช่าและให้เช่า,All,All
4,4,91.57495256166983,2009,530000 : อสังหาริมทรัพย์ การเช่าและให้เช่า,All,All
5,5,84.78178368121442,2009,530000 : อสังหาริมทรัพย์ การเช่าและให้เช่า,All,All
6,6,80.11385199240986,2009,530000 : อสังหาริมทรัพย์ การเช่าและให้เช่า,All,All
7,7,75.86337760910816,2009,530000 : อสังหาริมทรัพย์ การเช่าและให้เช่า,All,All
8,8,71.11954459203037,2009,530000 : อสังหาริมทรัพย์ การเช่าและให้เช่า,All,All
9,9,67.05882352941177,2009,530000 : อสังหาริมทรัพย์ การเช่าและให้เช่า,All,All
0,0,99.02498476538696,2009,480000 : การขนส่ง,All,All
1,1,93.47958561852529,2009,480000 : การขนส่ง,All,All
2,2,90.73735527117611,2009,480000 : การขนส่ง,All,All
3,3,88.17794028031688,2009,480000 : การขนส่ง,All,All
4,4,86.04509445460086,2009,480000 : การขนส่ง,All,All
5,5,72.69957343083486,2009,480000 : การขนส่ง,All,All
6,6,65.44789762340037,2009,480000 : การขนส่ง,All,All
7,7,59.23217550274223,2009,480000 : การขนส่ง,All,All
8,8,53.56489945155393,2009,480000 : การขนส่ง,All,All
9,9,48.81170018281536,2009,480000 : การขนส่ง,All,All
0,0,99.26542605288932,2009,"540000 : บริการทางวิชาชีพ, ทางวิทยาศาสตร์และเทคนิค",All,All
1,1,96.4005876591577,2009,"540000 : บริการทางวิชาชีพ, ทางวิทยาศาสตร์และเทคนิค",All,All
2,2,93.11949069539666,2009,"540000 : บริการทางวิชาชีพ, ทางวิทยาศาสตร์และเทคนิค",All,All
3,3,90.57296767874632,2009,"540000 : บริการทางวิชาชีพ, ทางวิทยาศาสตร์และเทคนิค",All,All
4,4,88.3692458374143,2009,"540000 : บริการทางวิชาชีพ, ทางวิทยาศาสตร์และเทคนิค",All,All
5,5,76.88540646425074,2009,"540000 : บริการทางวิชาชีพ, ทางวิทยาศาสตร์และเทคนิค",All,All
6,6,70.12732615083252,2009,"540000 : บริการทางวิชาชีพ, ทางวิทยาศาสตร์และเทคนิค",All,All
7,7,64.4466209598433,2009,"540000 : บริการทางวิชาชีพ, ทางวิทยาศาสตร์และเทคนิค",All,All
8,8,59.8922624877571,2009,"540000 : บริการทางวิชาชีพ, ทางวิทยาศาสตร์และเทคนิค",All,All
9,9,55.80313418217434,2009,"540000 : บริการทางวิชาชีพ, ทางวิทยาศาสตร์และเทคนิค",All,All
0,0,99.18962722852513,2009,710000 : ศิลปะ  การบันเทิงและการพักผ่อนหย่อนใจ,All,All
1,1,95.46191247974068,2009,710000 : ศิลปะ  การบันเทิงและการพักผ่อนหย่อนใจ,All,All
2,2,93.19286871961103,2009,710000 : ศิลปะ  การบันเทิงและการพักผ่อนหย่อนใจ,All,All
3,3,89.46515397082658,2009,710000 : ศิลปะ  การบันเทิงและการพักผ่อนหย่อนใจ,All,All
4,4,85.89951377633712,2009,710000 : ศิลปะ  การบันเทิงและการพักผ่อนหย่อนใจ,All,All
5,5,73.58184764991896,2009,710000 : ศิลปะ  การบันเทิงและการพักผ่อนหย่อนใจ,All,All
6,6,66.12641815235008,2009,710000 : ศิลปะ  การบันเทิงและการพักผ่อนหย่อนใจ,All,All
7,7,56.40194489465154,2009,710000 : ศิลปะ  การบันเทิงและการพักผ่อนหย่อนใจ,All,All
8,8,46.677471636953,2009,710000 : ศิลปะ  การบันเทิงและการพักผ่อนหย่อนใจ,All,All
9,9,42.30145867098865,2009,710000 : ศิลปะ  การบันเทิงและการพักผ่อนหย่อนใจ,All,All
0,0,99.62511715089035,2009,230000 : การก่อสร้าง,All,All
1,1,96.67291471415183,2009,230000 : การก่อสร้าง,All,All
2,2,94.29865666979069,2009,230000 : การก่อสร้าง,All,All
3,3,91.17463292721024,2009,230000 : การก่อสร้าง,All,All
4,4,88.37863167760075,2009,230000 : การก่อสร้าง,All,All
5,5,77.4601686972821,2009,230000 : การก่อสร้าง,All,All
6,6,70.22805373320837,2009,230000 : การก่อสร้าง,All,All
7,7,64.51109028428615,2009,230000 : การก่อสร้าง,All,All
8,8,58.51296469853171,2009,230000 : การก่อสร้าง,All,All
9,9,54.13933145891909,2009,230000 : การก่อสร้าง,All,All
0,0,98.78744650499287,2009,720000 : ที่พักอาศัยและบริการอาหาร,All,All
1,1,95.14978601997147,2009,720000 : ที่พักอาศัยและบริการอาหาร,All,All
2,2,91.72610556348074,2009,720000 : ที่พักอาศัยและบริการอาหาร,All,All
3,3,89.65763195435093,2009,720000 : ที่พักอาศัยและบริการอาหาร,All,All
4,4,87.58915834522111,2009,720000 : ที่พักอาศัยและบริการอาหาร,All,All
5,5,71.25534950071327,2009,720000 : ที่พักอาศัยและบริการอาหาร,All,All
6,6,62.838801711840226,2009,720000 : ที่พักอาศัยและบริการอาหาร,All,All
7,7,55.84878744650499,2009,720000 : ที่พักอาศัยและบริการอาหาร,All,All
8,8,49.57203994293866,2009,720000 : ที่พักอาศัยและบริการอาหาร,All,All
9,9,45.43509272467903,2009,720000 : ที่พักอาศัยและบริการอาหาร,All,All
0,0,99.82046678635548,2009,520000 : การเงินและการประกันภัย,All,All
1,1,96.76840215439856,2009,520000 : การเงินและการประกันภัย,All,All
2,2,93.89587073608618,2009,520000 : การเงินและการประกันภัย,All,All
3,3,90.84380610412927,2009,520000 : การเงินและการประกันภัย,All,All
4,4,88.24057450628366,2009,520000 : การเงินและการประกันภัย,All,All
5,5,79.44344703770197,2009,520000 : การเงินและการประกันภัย,All,All
6,6,72.9802513464991,2009,520000 : การเงินและการประกันภัย,All,All
7,7,68.04308797127469,2009,520000 : การเงินและการประกันภัย,All,All
8,8,62.74685816876122,2009,520000 : การเงินและการประกันภัย,All,All
9,9,57.71992818671454,2009,520000 : การเงินและการประกันภัย,All,All
0,0,98.91696750902527,2009,620000 : การดูแลสุขภาพและการช่วยเหลือทางสังคม,All,All
1,1,92.4187725631769,2009,620000 : การดูแลสุขภาพและการช่วยเหลือทางสังคม,All,All
2,2,87.36462093862816,2009,620000 : การดูแลสุขภาพและการช่วยเหลือทางสังคม,All,All
3,3,84.83754512635379,2009,620000 : การดูแลสุขภาพและการช่วยเหลือทางสังคม,All,All
4,4,83.75451263537906,2009,620000 : การดูแลสุขภาพและการช่วยเหลือทางสังคม,All,All
5,5,76.17328519855596,2009,620000 : การดูแลสุขภาพและการช่วยเหลือทางสังคม,All,All
6,6,70.3971119133574,2009,620000 : การดูแลสุขภาพและการช่วยเหลือทางสังคม,All,All
